INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-09-02T03:00:00-00:00,2024-09-02T04:00:00-00:00,1,2024-09-01,21,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,406.14,DAM,5
2024-09-02T01:00:00-00:00,2024-09-02T02:00:00-00:00,1,2024-09-01,19,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,458.82,DAM,5
2024-09-01T23:00:00-00:00,2024-09-02T00:00:00-00:00,1,2024-09-01,17,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,472.58,DAM,5
2024-09-01T19:00:00-00:00,2024-09-01T20:00:00-00:00,1,2024-09-01,13,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,356.54,DAM,5
2024-09-01T18:00:00-00:00,2024-09-01T19:00:00-00:00,1,2024-09-01,12,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,327.08,DAM,5
2024-09-01T17:00:00-00:00,2024-09-01T18:00:00-00:00,1,2024-09-01,11,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,308.38,DAM,5
2024-09-01T12:00:00-00:00,2024-09-01T13:00:00-00:00,1,2024-09-01,6,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,262.75,DAM,5
2024-09-01T11:00:00-00:00,2024-09-01T12:00:00-00:00,1,2024-09-01,5,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,264.9,DAM,5
2024-09-01T09:00:00-00:00,2024-09-01T10:00:00-00:00,1,2024-09-01,3,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,284.52,DAM,5
2024-09-01T07:00:00-00:00,2024-09-01T08:00:00-00:00,1,2024-09-01,1,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,323.88,DAM,5
2024-09-02T00:00:00-00:00,2024-09-02T01:00:00-00:00,1,2024-09-01,18,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,476.59,DAM,5
2024-09-01T14:00:00-00:00,2024-09-01T15:00:00-00:00,1,2024-09-01,8,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,275.81,DAM,5
2024-09-02T04:00:00-00:00,2024-09-02T05:00:00-00:00,1,2024-09-01,22,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,380.06,DAM,5
