INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-06-02T05:00:00-00:00,2024-06-02T06:00:00-00:00,1,2024-06-01,23,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2005.97,DAM,4
2024-06-02T01:00:00-00:00,2024-06-02T02:00:00-00:00,1,2024-06-01,19,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,385.6,DAM,5
2024-06-01T19:00:00-00:00,2024-06-01T20:00:00-00:00,1,2024-06-01,13,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,303.32,DAM,5
2024-06-02T03:00:00-00:00,2024-06-02T04:00:00-00:00,1,2024-06-01,21,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,347.2,DAM,5
2024-06-01T10:00:00-00:00,2024-06-01T11:00:00-00:00,1,2024-06-01,4,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,249.5,DAM,5
2024-06-01T11:00:00-00:00,2024-06-01T12:00:00-00:00,1,2024-06-01,5,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,242.71,DAM,5
2024-06-01T22:00:00-00:00,2024-06-01T23:00:00-00:00,1,2024-06-01,16,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,367.92,DAM,5
2024-06-01T23:00:00-00:00,2024-06-02T00:00:00-00:00,1,2024-06-01,17,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,383.33,DAM,5
2024-06-02T02:00:00-00:00,2024-06-02T03:00:00-00:00,1,2024-06-01,20,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,369.89,DAM,5
2024-06-02T06:00:00-00:00,2024-06-02T07:00:00-00:00,1,2024-06-01,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,285.87,DAM,5
